epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,1955.43,3.08085,1.2668,0.71753,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.000119,0.000119,0.000119
192,1961.27,3.09944,1.17719,0.69734,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,0.0001091,0.0001091,0.0001091
193,1966.71,2.94973,1.22229,0.69535,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,9.92e-05,9.92e-05,9.92e-05
194,1972.57,3.13124,1.32736,0.68644,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,8.93e-05,8.93e-05,8.93e-05
195,1978.2,3.13406,1.17451,0.66501,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,7.94e-05,7.94e-05,7.94e-05
196,1984.05,3.35851,1.73859,0.67075,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,6.95e-05,6.95e-05,6.95e-05
197,1989.71,3.02829,1.14155,0.68926,0.595,0.46364,0.53639,0.18017,3.15803,1.1342,0.66892,5.96e-05,5.96e-05,5.96e-05
198,1995.39,3.01342,1.14593,0.69629,0.59647,0.46039,0.53402,0.1778,3.15633,1.14155,0.66786,4.97e-05,4.97e-05,4.97e-05
199,2001.06,3.36967,1.4305,0.69697,0.59647,0.46039,0.53402,0.1778,3.15633,1.14155,0.66786,3.98e-05,3.98e-05,3.98e-05
200,2006.66,3.50021,1.57958,0.66198,0.59647,0.46039,0.53402,0.1778,3.15633,1.14155,0.66786,2.99e-05,2.99e-05,2.99e-05
