epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,14085.1,3.62814,1.28252,0.58511,0.3788,0.19682,0.23499,0.06283,3.94099,1.27505,0.5586,0.0019145,0.0019145,0.0019145
189,14156.8,3.74682,1.40275,0.58703,0.37605,0.2048,0.24194,0.06498,3.90925,1.3169,0.55753,0.001898,0.001898,0.001898
190,14237.6,3.68664,1.27717,0.58662,0.37605,0.2048,0.24194,0.06498,3.90925,1.3169,0.55753,0.0018815,0.0018815,0.0018815
191,14303.3,3.61842,1.37023,0.58407,0.3956,0.21336,0.25292,0.06983,3.87004,1.3046,0.55662,0.001865,0.001865,0.001865
192,14367.2,3.65034,1.29176,0.5831,0.39421,0.20821,0.25058,0.06953,3.88654,1.24598,0.55699,0.0018485,0.0018485,0.0018485
193,14443.5,3.63636,1.27485,0.58568,0.38371,0.19955,0.24072,0.06728,3.9286,1.20534,0.55803,0.001832,0.001832,0.001832
194,14519.1,3.74118,1.38627,0.58399,0.37387,0.19761,0.23581,0.0652,3.93292,1.18552,0.55853,0.0018155,0.0018155,0.0018155
195,14590.9,3.80241,1.48885,0.57824,0.38571,0.20341,0.24398,0.06699,3.90707,1.16711,0.55853,0.001799,0.001799,0.001799
196,14657.4,3.73917,1.44927,0.57965,0.38571,0.20341,0.24398,0.06699,3.90707,1.16711,0.55853,0.0017825,0.0017825,0.0017825
197,14727.6,3.7511,1.36907,0.57715,0.3929,0.20806,0.25003,0.06882,3.88737,1.16129,0.55772,0.001766,0.001766,0.001766
198,14804.9,3.70115,1.48572,0.58366,0.41094,0.21121,0.25396,0.06969,3.88071,1.16271,0.55683,0.0017495,0.0017495,0.0017495
199,14880.7,3.67905,1.44172,0.57317,0.42134,0.21725,0.26105,0.07218,3.87276,1.16408,0.55604,0.001733,0.001733,0.001733
200,14936,3.68296,1.62672,0.5852,0.42046,0.2184,0.26165,0.07285,3.86557,1.18073,0.5556,0.0017165,0.0017165,0.0017165
201,15006.7,3.6507,1.33887,0.59697,0.42046,0.2184,0.26165,0.07285,3.86557,1.18073,0.5556,0.0017,0.0017,0.0017
202,15080.5,3.7435,1.52454,0.5777,0.41584,0.21583,0.25896,0.07194,3.87665,1.20202,0.55618,0.0016835,0.0016835,0.0016835
203,15150.4,3.65592,1.41115,0.59328,0.40554,0.21042,0.25152,0.0694,3.89857,1.21066,0.55757,0.001667,0.001667,0.001667
204,15223.8,3.63604,1.35615,0.57629,0.39935,0.20527,0.24414,0.06772,3.9102,1.20565,0.55853,0.0016505,0.0016505,0.0016505
205,15295.3,3.63591,1.38582,0.57971,0.40083,0.2048,0.24498,0.06895,3.90048,1.20392,0.55887,0.001634,0.001634,0.001634
206,15358.2,3.64394,1.43625,0.58772,0.41562,0.2132,0.25887,0.07264,3.87248,1.19861,0.5584,0.0016175,0.0016175,0.0016175
207,15432.6,3.74298,1.39373,0.57466,0.41562,0.2132,0.25887,0.07264,3.87248,1.19861,0.5584,0.001601,0.001601,0.001601
208,15500.9,3.5765,1.3286,0.58499,0.4249,0.2194,0.2689,0.07695,3.83175,1.20876,0.55699,0.0015845,0.0015845,0.0015845
209,15570.6,3.59515,1.28834,0.58159,0.41722,0.22066,0.26973,0.07709,3.82685,1.23418,0.55654,0.001568,0.001568,0.001568
210,15641.9,3.6587,1.4134,0.5813,0.41424,0.22008,0.26814,0.07699,3.82104,1.24816,0.55662,0.0015515,0.0015515,0.0015515
211,15706.8,3.55593,1.37528,0.60014,0.41802,0.22034,0.27163,0.0775,3.80865,1.24818,0.55666,0.001535,0.001535,0.001535
212,15769.6,3.62007,1.51413,0.59269,0.41802,0.22034,0.27163,0.0775,3.80865,1.24818,0.55666,0.0015185,0.0015185,0.0015185
213,15832,3.54138,1.34703,0.59768,0.40714,0.21746,0.2676,0.07608,3.82371,1.25283,0.55638,0.001502,0.001502,0.001502
214,15904.9,3.58356,1.18261,0.58493,0.39897,0.21709,0.26333,0.07431,3.83375,1.26181,0.55618,0.0014855,0.0014855,0.0014855
215,15968.7,3.7141,1.51129,0.58184,0.39573,0.21709,0.26157,0.07461,3.83092,1.2667,0.55604,0.001469,0.001469,0.001469
216,16037.9,3.65748,1.38366,0.57944,0.39113,0.21541,0.2596,0.07328,3.83709,1.28887,0.55531,0.0014525,0.0014525,0.0014525
217,16099,3.70002,1.45426,0.58403,0.38376,0.21226,0.2536,0.07024,3.85939,1.32988,0.55457,0.001436,0.001436,0.001436
218,16172.1,3.64458,1.39676,0.5827,0.38376,0.21226,0.2536,0.07024,3.85939,1.32988,0.55457,0.0014195,0.0014195,0.0014195
219,16251.4,3.6784,1.36601,0.58069,0.39744,0.21798,0.25959,0.07143,3.85039,1.30268,0.55444,0.001403,0.001403,0.001403
220,16319.9,3.62486,1.31682,0.58217,0.42491,0.22575,0.27348,0.07496,3.82897,1.23751,0.55484,0.0013865,0.0013865,0.0013865
221,16390.8,3.66854,1.45274,0.57273,0.42977,0.22118,0.26907,0.07369,3.84392,1.19479,0.55615,0.00137,0.00137,0.00137
222,16459.6,3.60223,1.43573,0.59228,0.42863,0.21709,0.26642,0.07272,3.85719,1.17836,0.55691,0.0013535,0.0013535,0.0013535
223,16526,3.4831,1.30995,0.61265,0.42863,0.21709,0.26642,0.07272,3.85719,1.17836,0.55691,0.001337,0.001337,0.001337
224,16591.9,3.64131,1.44422,0.58809,0.42476,0.21031,0.26041,0.07155,3.875,1.17223,0.55749,0.0013205,0.0013205,0.0013205
225,16663.3,3.62642,1.30542,0.59585,0.41947,0.20905,0.2571,0.07019,3.87353,1.19621,0.55759,0.001304,0.001304,0.001304
226,16731.8,3.59975,1.32746,0.58056,0.40504,0.21215,0.25705,0.07114,3.85688,1.23618,0.55708,0.0012875,0.0012875,0.0012875
227,16800,3.66695,1.29451,0.57744,0.37116,0.21557,0.25191,0.07001,3.85233,1.29059,0.55597,0.001271,0.001271,0.001271
228,16872.1,3.57013,1.49726,0.59715,0.372,0.21882,0.25345,0.06999,3.85424,1.29273,0.55522,0.0012545,0.0012545,0.0012545
229,16944.2,3.60936,1.59937,0.579,0.372,0.21882,0.25345,0.06999,3.85424,1.29273,0.55522,0.001238,0.001238,0.001238
230,17018.7,3.64529,1.35937,0.57938,0.38778,0.22218,0.26349,0.07386,3.83553,1.26539,0.55488,0.0012215,0.0012215,0.0012215
231,17084.3,3.61108,1.38941,0.57678,0.42331,0.22449,0.2749,0.07874,3.81301,1.20053,0.55516,0.001205,0.001205,0.001205
232,17151.1,3.61685,1.27572,0.58304,0.4383,0.22082,0.27405,0.07836,3.82646,1.15947,0.5561,0.0011885,0.0011885,0.0011885
233,17219.7,3.62977,1.58475,0.59321,0.42157,0.2152,0.26523,0.07509,3.85001,1.16256,0.55666,0.001172,0.001172,0.001172
234,17291,3.74011,1.29857,0.57341,0.42157,0.2152,0.26523,0.07509,3.85001,1.16256,0.55666,0.0011555,0.0011555,0.0011555
235,17364.9,3.66648,1.31831,0.58716,0.41037,0.21257,0.2602,0.07291,3.8542,1.18298,0.55661,0.001139,0.001139,0.001139
236,17435.7,3.72723,1.36734,0.57025,0.42134,0.21388,0.26376,0.07437,3.83751,1.21408,0.55591,0.0011225,0.0011225,0.0011225
237,17516,3.59914,1.29716,0.581,0.42814,0.21404,0.26465,0.07383,3.83727,1.24907,0.555,0.001106,0.001106,0.001106
238,17584.1,3.61034,1.39141,0.57584,0.42956,0.21173,0.25832,0.07166,3.85089,1.27031,0.55425,0.0010895,0.0010895,0.0010895
239,17654.4,3.73558,1.67957,0.56391,0.43345,0.21451,0.2613,0.07114,3.84959,1.27255,0.5537,0.001073,0.001073,0.001073
240,17737.2,3.60736,1.38747,0.59301,0.43345,0.21451,0.2613,0.07114,3.84959,1.27255,0.5537,0.0010565,0.0010565,0.0010565
241,17817.2,3.67698,1.36171,0.57689,0.43559,0.21604,0.26297,0.07225,3.84139,1.27446,0.55361,0.00104,0.00104,0.00104
242,17895.2,3.61149,1.3655,0.58058,0.43813,0.21956,0.26812,0.07468,3.82957,1.25815,0.55428,0.0010235,0.0010235,0.0010235
243,17965.4,3.70029,1.44619,0.57663,0.43144,0.2204,0.26913,0.07598,3.83241,1.2325,0.55576,0.001007,0.001007,0.001007
244,18040.3,3.54318,1.24316,0.58265,0.40786,0.21299,0.25814,0.07251,3.87275,1.20766,0.55733,0.0009905,0.0009905,0.0009905
245,18117.2,3.61411,1.24973,0.58375,0.40786,0.21299,0.25814,0.07251,3.87275,1.20766,0.55733,0.000974,0.000974,0.000974
246,18185.3,3.70799,1.32945,0.58271,0.39195,0.20601,0.24639,0.0691,3.91317,1.19431,0.55851,0.0009575,0.0009575,0.0009575
247,18248.6,3.67869,1.31672,0.59078,0.3856,0.20448,0.24314,0.06776,3.92411,1.19186,0.55912,0.000941,0.000941,0.000941
248,18321.1,3.68357,1.31046,0.57862,0.39069,0.20795,0.24967,0.07,3.89945,1.19216,0.55883,0.0009245,0.0009245,0.0009245
249,18395.8,3.66977,1.36005,0.58248,0.39946,0.21504,0.26197,0.07471,3.85212,1.20142,0.5576,0.000908,0.000908,0.000908
250,18461.5,3.62504,1.41727,0.58513,0.40493,0.22292,0.26985,0.07743,3.81721,1.21146,0.55611,0.0008915,0.0008915,0.0008915
251,18526,3.60075,1.32825,0.5745,0.40493,0.22292,0.26985,0.07743,3.81721,1.21146,0.55611,0.000875,0.000875,0.000875
252,18601.5,3.6003,1.29743,0.5848,0.4084,0.22649,0.27456,0.07806,3.81062,1.19778,0.55516,0.0008585,0.0008585,0.0008585
253,18671.8,3.56009,1.33046,0.58011,0.41191,0.22927,0.27637,0.07816,3.80273,1.17521,0.55484,0.000842,0.000842,0.000842
254,18732.3,3.56991,1.31597,0.59228,0.42101,0.23193,0.27889,0.07831,3.80128,1.14976,0.55494,0.0008255,0.0008255,0.0008255
255,18801.7,3.60931,1.33401,0.57543,0.42143,0.22943,0.27398,0.07718,3.80964,1.13439,0.55548,0.000809,0.000809,0.000809
256,18865.9,3.56442,1.33974,0.57981,0.42143,0.22943,0.27398,0.07718,3.80964,1.13439,0.55548,0.0007925,0.0007925,0.0007925
257,18942.1,3.61022,1.33674,0.58926,0.42408,0.23048,0.27541,0.07703,3.81418,1.12542,0.55599,0.000776,0.000776,0.000776
258,19012.4,3.63696,1.39261,0.57523,0.42737,0.22859,0.2759,0.07723,3.81558,1.12788,0.55609,0.0007595,0.0007595,0.0007595
259,19079.9,3.57514,1.31645,0.57804,0.42727,0.2277,0.27685,0.07816,3.81235,1.14107,0.55587,0.000743,0.000743,0.000743
260,19147.4,3.58419,1.29642,0.58568,0.42926,0.22869,0.27947,0.07949,3.80351,1.1599,0.55564,0.0007265,0.0007265,0.0007265
261,19212,3.67575,1.37252,0.57318,0.43308,0.22922,0.28157,0.08103,3.79458,1.17829,0.55554,0.00071,0.00071,0.00071
262,19282.2,3.46689,1.25747,0.59967,0.43308,0.22922,0.28157,0.08103,3.79458,1.17829,0.55554,0.0006935,0.0006935,0.0006935
263,19348.7,3.55576,1.31043,0.58505,0.43713,0.22806,0.28194,0.08206,3.7911,1.1816,0.55569,0.000677,0.000677,0.000677
264,19419.8,3.64178,1.35512,0.5765,0.43859,0.22953,0.2838,0.08303,3.78397,1.17842,0.55573,0.0006605,0.0006605,0.0006605
265,19490,3.5319,1.32619,0.59594,0.44202,0.23148,0.28581,0.08353,3.78153,1.17701,0.55544,0.000644,0.000644,0.000644
266,19569.9,3.52379,1.18794,0.59347,0.43596,0.23121,0.2833,0.08315,3.79345,1.1755,0.55525,0.0006275,0.0006275,0.0006275
267,19641.4,3.47669,1.21966,0.59371,0.43596,0.23121,0.2833,0.08315,3.79345,1.1755,0.55525,0.000611,0.000611,0.000611
268,19714.9,3.6815,1.39191,0.57321,0.4317,0.23117,0.28206,0.08224,3.79968,1.16785,0.55533,0.0005945,0.0005945,0.0005945
269,19788.3,3.51702,1.2698,0.59895,0.43892,0.23352,0.28632,0.08222,3.79198,1.15876,0.55522,0.000578,0.000578,0.000578
270,19858.8,3.56007,1.21456,0.59078,0.43985,0.23331,0.2861,0.0833,3.78855,1.17043,0.55459,0.0005615,0.0005615,0.0005615
271,19930.2,3.56848,1.27752,0.58371,0.43474,0.23473,0.2855,0.08221,3.795,1.19235,0.55402,0.000545,0.000545,0.000545
272,20001.6,3.53907,1.24821,0.58976,0.43354,0.23258,0.28267,0.08079,3.8008,1.20952,0.55376,0.0005285,0.0005285,0.0005285
273,20067,3.58959,1.32745,0.57961,0.43354,0.23258,0.28267,0.08079,3.8008,1.20952,0.55376,0.000512,0.000512,0.000512
274,20139.3,3.57916,1.26703,0.58617,0.43058,0.23216,0.28086,0.08093,3.80095,1.20714,0.55372,0.0004955,0.0004955,0.0004955
275,20210.3,3.42245,1.25024,0.60212,0.43393,0.23384,0.28385,0.08225,3.79452,1.18327,0.55394,0.000479,0.000479,0.000479
276,20278.4,3.45693,1.22229,0.58703,0.43608,0.23478,0.28766,0.08314,3.79059,1.15358,0.55422,0.0004625,0.0004625,0.0004625
277,20351.3,3.54222,1.23208,0.58251,0.44043,0.23484,0.28846,0.08407,3.78866,1.13424,0.55467,0.000446,0.000446,0.000446
278,20417.3,3.55036,1.25438,0.57522,0.44043,0.23484,0.28846,0.08407,3.78866,1.13424,0.55467,0.0004295,0.0004295,0.0004295
279,20485.3,3.65956,1.34475,0.57402,0.44138,0.23174,0.28588,0.08289,3.79599,1.11838,0.555,0.000413,0.000413,0.000413
280,20552.4,3.66934,1.39249,0.57514,0.44054,0.23121,0.28443,0.08232,3.80146,1.11447,0.5552,0.0003965,0.0003965,0.0003965
281,20620.7,3.59911,1.44083,0.58593,0.4435,0.23158,0.28597,0.08182,3.80174,1.1117,0.55514,0.00038,0.00038,0.00038
282,20696.9,3.53513,1.45308,0.59214,0.44679,0.23386,0.2893,0.08337,3.79081,1.11919,0.55502,0.0003635,0.0003635,0.0003635
283,20774.7,3.59273,1.31165,0.58928,0.44949,0.23646,0.29182,0.08463,3.78015,1.13078,0.55468,0.000347,0.000347,0.000347
284,20848.7,3.55217,1.36886,0.59202,0.44949,0.23646,0.29182,0.08463,3.78015,1.13078,0.55468,0.0003305,0.0003305,0.0003305
285,20911.3,3.49151,1.33013,0.58154,0.44709,0.23767,0.2915,0.08503,3.77216,1.16313,0.5544,0.000314,0.000314,0.000314
286,20977.8,3.6281,1.62576,0.57063,0.44118,0.23727,0.29074,0.08447,3.77071,1.1998,0.55421,0.0002975,0.0002975,0.0002975
287,21045.3,3.6016,1.36848,0.58129,0.43887,0.23662,0.28942,0.08334,3.77317,1.2228,0.55417,0.000281,0.000281,0.000281
288,21117.9,3.61045,1.43554,0.58755,0.43689,0.23508,0.28705,0.0821,3.77587,1.22618,0.55429,0.0002645,0.0002645,0.0002645
289,21186.5,3.56453,1.37173,0.59605,0.43689,0.23508,0.28705,0.0821,3.77587,1.22618,0.55429,0.000248,0.000248,0.000248
290,21259.5,3.61893,1.3839,0.57981,0.43234,0.23184,0.28208,0.08049,3.78108,1.23342,0.55439,0.0002315,0.0002315,0.0002315
291,21342.6,3.51454,1.26073,0.60196,0.42743,0.23001,0.27966,0.07957,3.78466,1.22727,0.55448,0.000215,0.000215,0.000215
292,21412.5,3.50753,1.36141,0.59235,0.42518,0.22833,0.27799,0.07877,3.7903,1.22189,0.55452,0.0001985,0.0001985,0.0001985
293,21482.6,3.41573,1.26551,0.6026,0.42397,0.22607,0.27512,0.07771,3.7985,1.20488,0.55483,0.000182,0.000182,0.000182
294,21553.3,3.55297,1.29282,0.58223,0.41897,0.22355,0.27166,0.07656,3.80803,1.19104,0.55539,0.0001655,0.0001655,0.0001655
295,21622.8,3.51054,1.32893,0.59234,0.41897,0.22355,0.27166,0.07656,3.80803,1.19104,0.55539,0.000149,0.000149,0.000149
296,21692.4,3.68481,2.6721,0.58258,0.41518,0.22239,0.27011,0.0761,3.81301,1.18632,0.55563,0.0001325,0.0001325,0.0001325
297,21764.9,3.63382,1.26772,0.58055,0.41301,0.22029,0.26848,0.0759,3.81606,1.18765,0.55574,0.000116,0.000116,0.000116
298,21840.7,3.53307,1.27024,0.59393,0.41184,0.22271,0.27031,0.07659,3.81009,1.19287,0.55561,9.95e-05,9.95e-05,9.95e-05
299,21913.5,3.48353,1.27246,0.5936,0.41385,0.22376,0.27198,0.07724,3.80304,1.20349,0.5554,8.3e-05,8.3e-05,8.3e-05
300,21981.5,3.5489,1.32092,0.59421,0.41385,0.22376,0.27198,0.07724,3.80304,1.20349,0.5554,6.65e-05,6.65e-05,6.65e-05
