epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,19002.8,2.85235,1.11737,0.69582,0.74406,0.6251,0.63288,0.22507,2.51828,0.97736,0.66878,0.0006784,0.0006784,0.0006784
186,19105.6,2.88587,1.12629,0.68918,0.74905,0.62827,0.63878,0.22959,2.49518,0.96479,0.66742,0.0006685,0.0006685,0.0006685
187,19207.4,2.81565,1.10439,0.69045,0.75889,0.63008,0.64698,0.23619,2.49083,0.93846,0.66738,0.0006586,0.0006586,0.0006586
188,19309.7,2.78346,1.10853,0.70725,0.73373,0.62146,0.61502,0.21753,2.55824,0.95728,0.66944,0.0006487,0.0006487,0.0006487
189,19412.4,2.87452,1.09444,0.69448,0.75924,0.63848,0.64748,0.22986,2.46715,0.97923,0.66491,0.0006388,0.0006388,0.0006388
190,19514,2.86729,1.10969,0.69832,0.74912,0.62951,0.63018,0.22535,2.52763,0.95914,0.66696,0.0006289,0.0006289,0.0006289
191,19616.2,2.84799,1.14528,0.69381,0.74885,0.62937,0.63243,0.22666,2.51531,0.97747,0.66812,0.000619,0.000619,0.000619
192,19720.3,2.82366,1.10827,0.69933,0.75992,0.63263,0.6424,0.23377,2.49872,0.95707,0.66669,0.0006091,0.0006091,0.0006091
193,19823.7,2.83957,1.09282,0.6938,0.75783,0.63325,0.63099,0.22717,2.50794,0.97328,0.66525,0.0005992,0.0005992,0.0005992
194,19927.3,2.84264,1.12096,0.70047,0.75917,0.63789,0.64223,0.23103,2.50245,0.95789,0.66692,0.0005893,0.0005893,0.0005893
195,20031.3,2.81277,1.12749,0.69418,0.74615,0.62821,0.64309,0.23371,2.46682,0.95366,0.66546,0.0005794,0.0005794,0.0005794
196,20135.1,2.83692,1.13498,0.69034,0.76043,0.64024,0.64445,0.23323,2.48589,0.97956,0.66639,0.0005695,0.0005695,0.0005695
197,20237.8,2.87213,1.12443,0.69286,0.75702,0.63529,0.64483,0.23466,2.48111,0.94736,0.66606,0.0005596,0.0005596,0.0005596
198,20340.8,2.84154,1.12088,0.69987,0.76703,0.63454,0.65274,0.23689,2.47004,0.95611,0.66543,0.0005497,0.0005497,0.0005497
199,20444.6,2.85226,1.08333,0.69728,0.76373,0.64397,0.65685,0.24066,2.45599,0.94481,0.6655,0.0005398,0.0005398,0.0005398
200,20547.8,2.88909,1.10528,0.69743,0.75759,0.64629,0.64348,0.2312,2.50901,0.96787,0.66746,0.0005299,0.0005299,0.0005299
201,20651.4,2.82456,1.1186,0.69927,0.75439,0.63393,0.6394,0.23089,2.48523,0.96012,0.66675,0.00052,0.00052,0.00052
202,20754.8,2.83296,1.09717,0.70161,0.76093,0.63347,0.64912,0.23537,2.46206,0.95321,0.66674,0.0005101,0.0005101,0.0005101
203,20858.1,2.81173,1.07461,0.69559,0.75854,0.63553,0.64107,0.23062,2.5019,0.95917,0.66778,0.0005002,0.0005002,0.0005002
204,20961.6,2.79916,1.10632,0.69861,0.75145,0.63612,0.63758,0.23229,2.50265,0.94099,0.66705,0.0004903,0.0004903,0.0004903
205,21064.9,2.8636,1.09904,0.68949,0.76154,0.63753,0.64676,0.23685,2.46314,0.95142,0.66522,0.0004804,0.0004804,0.0004804
206,21168.3,2.82854,1.07183,0.69036,0.75989,0.64018,0.64839,0.23598,2.47722,0.96276,0.66551,0.0004705,0.0004705,0.0004705
207,21271.5,2.81294,1.11232,0.69094,0.75787,0.63472,0.64289,0.23375,2.5118,0.94712,0.66613,0.0004606,0.0004606,0.0004606
208,21373,2.83266,1.13583,0.69972,0.76297,0.63828,0.64639,0.2372,2.46965,0.949,0.66561,0.0004507,0.0004507,0.0004507
209,21475.5,2.80637,1.09445,0.68686,0.76854,0.64386,0.65663,0.23873,2.4622,0.959,0.66547,0.0004408,0.0004408,0.0004408
210,21577.9,2.84426,1.10063,0.70051,0.76179,0.64157,0.64433,0.2327,2.48622,0.97708,0.66699,0.0004309,0.0004309,0.0004309
211,21680.5,2.84516,1.0955,0.69069,0.76745,0.6361,0.65282,0.23966,2.4688,0.92602,0.66711,0.000421,0.000421,0.000421
212,21782.7,2.83867,1.08649,0.68835,0.76288,0.64957,0.6561,0.2404,2.42656,0.93806,0.66514,0.0004111,0.0004111,0.0004111
213,21885,2.76626,1.11852,0.69398,0.75864,0.63011,0.64541,0.23334,2.49002,0.96057,0.66765,0.0004012,0.0004012,0.0004012
214,21988.1,2.82265,1.13217,0.688,0.76742,0.63515,0.65224,0.2386,2.47036,0.96276,0.66665,0.0003913,0.0003913,0.0003913
215,22090.3,2.85912,1.06915,0.68783,0.76744,0.64793,0.6636,0.2456,2.4229,0.93668,0.66394,0.0003814,0.0003814,0.0003814
216,22193.9,2.81972,1.07317,0.69949,0.76402,0.64122,0.65093,0.23859,2.46926,0.93307,0.66558,0.0003715,0.0003715,0.0003715
217,22296.9,2.85494,1.07839,0.69273,0.75794,0.64457,0.65084,0.23947,2.46919,0.93018,0.66616,0.0003616,0.0003616,0.0003616
218,22400.3,2.79972,1.07536,0.6923,0.76271,0.63963,0.66112,0.24231,2.43699,0.93586,0.66514,0.0003517,0.0003517,0.0003517
219,22503.4,2.79627,1.06817,0.6938,0.76085,0.63473,0.64605,0.23443,2.47672,0.94908,0.66627,0.0003418,0.0003418,0.0003418
220,22606.4,2.76185,1.04865,0.69577,0.7643,0.64057,0.65405,0.23985,2.45348,0.94002,0.66562,0.0003319,0.0003319,0.0003319
221,22709.1,2.7449,1.06255,0.68321,0.77203,0.64354,0.6603,0.24048,2.44646,0.93754,0.66552,0.000322,0.000322,0.000322
222,22811.7,2.79919,1.10411,0.70012,0.76721,0.64277,0.65274,0.23879,2.46502,0.93286,0.66672,0.0003121,0.0003121,0.0003121
223,22914.5,2.79611,1.06934,0.69721,0.76515,0.64326,0.65757,0.23968,2.46687,0.94042,0.66634,0.0003022,0.0003022,0.0003022
224,23017.2,2.80787,1.10026,0.69998,0.76049,0.64138,0.64475,0.2348,2.48912,0.9796,0.66636,0.0002923,0.0002923,0.0002923
225,23120.2,2.84612,1.0731,0.68485,0.7534,0.63023,0.64338,0.23526,2.47996,0.94049,0.66598,0.0002824,0.0002824,0.0002824
226,23223.3,2.80955,1.09653,0.69009,0.76382,0.64301,0.65652,0.24011,2.46855,0.92133,0.66606,0.0002725,0.0002725,0.0002725
227,23326.4,2.81217,1.07078,0.69353,0.76727,0.65188,0.66059,0.24311,2.45549,0.93252,0.66608,0.0002626,0.0002626,0.0002626
228,23430.2,2.80282,1.07159,0.68837,0.76734,0.64556,0.65944,0.24405,2.44949,0.93577,0.66567,0.0002527,0.0002527,0.0002527
229,23533,2.80422,1.11137,0.68298,0.76444,0.64127,0.66073,0.24427,2.45155,0.92614,0.66636,0.0002428,0.0002428,0.0002428
230,23635.5,2.81498,1.10198,0.69571,0.76493,0.65198,0.65583,0.24084,2.44831,0.94168,0.66585,0.0002329,0.0002329,0.0002329
231,23737.8,2.81268,1.10013,0.6965,0.76267,0.63632,0.65534,0.24053,2.45565,0.9263,0.66615,0.000223,0.000223,0.000223
232,23839.4,2.79814,1.08893,0.70119,0.76928,0.65156,0.66074,0.24266,2.44804,0.94166,0.6657,0.0002131,0.0002131,0.0002131
233,23940.5,2.84586,1.10674,0.69243,0.76026,0.64736,0.65685,0.24187,2.4469,0.92694,0.66511,0.0002032,0.0002032,0.0002032
234,24041.2,2.8094,1.09163,0.69609,0.75881,0.6409,0.6532,0.23889,2.46326,0.9338,0.66515,0.0001933,0.0001933,0.0001933
235,24142.8,2.83354,1.09058,0.69293,0.76293,0.64565,0.65687,0.24306,2.43948,0.92677,0.66542,0.0001834,0.0001834,0.0001834
236,24254.6,2.54721,1.07823,0.68017,0.7525,0.62713,0.65207,0.24556,2.4451,0.92425,0.66652,0.0001735,0.0001735,0.0001735
237,24355.5,2.53968,1.04417,0.66078,0.76298,0.63927,0.66029,0.24731,2.42463,0.91375,0.66524,0.0001636,0.0001636,0.0001636
238,24457.4,2.49711,1.04347,0.6752,0.74237,0.61765,0.64392,0.24164,2.46099,0.95319,0.66699,0.0001537,0.0001537,0.0001537
239,24558.8,2.55933,1.07219,0.68965,0.75525,0.62834,0.65483,0.24402,2.444,0.93034,0.66592,0.0001438,0.0001438,0.0001438
240,24660.9,2.54199,1.0014,0.64698,0.75528,0.62748,0.65398,0.24345,2.43985,0.93983,0.66571,0.0001339,0.0001339,0.0001339
241,24762.8,2.55556,1.04009,0.66837,0.74859,0.62734,0.6517,0.24206,2.44437,0.9346,0.66539,0.000124,0.000124,0.000124
242,24864.6,2.49562,1.0026,0.67393,0.74253,0.62621,0.65195,0.24229,2.45043,0.93244,0.66556,0.0001141,0.0001141,0.0001141
243,24966.1,2.53637,1.04479,0.665,0.74724,0.6313,0.65752,0.24451,2.44355,0.9217,0.66558,0.0001042,0.0001042,0.0001042
244,25067.6,2.53385,1.02302,0.65809,0.74826,0.62849,0.65488,0.24343,2.43854,0.92837,0.66566,9.43e-05,9.43e-05,9.43e-05
245,25168.6,2.5666,0.98981,0.66359,0.74954,0.62937,0.65231,0.24272,2.43387,0.92947,0.66571,8.44e-05,8.44e-05,8.44e-05
246,25270.3,2.53976,1.02509,0.67102,0.74797,0.63162,0.6543,0.2442,2.4349,0.92348,0.66562,7.45e-05,7.45e-05,7.45e-05
247,25371.1,2.53019,1.00579,0.67266,0.7436,0.62485,0.65308,0.24437,2.44991,0.94168,0.6662,6.46e-05,6.46e-05,6.46e-05
248,25471.8,2.53326,1.02401,0.66615,0.7535,0.63197,0.66005,0.2465,2.44007,0.92784,0.66559,5.47e-05,5.47e-05,5.47e-05
249,25572.5,2.52871,1.03648,0.6707,0.75644,0.63157,0.66312,0.24747,2.42679,0.93144,0.665,4.48e-05,4.48e-05,4.48e-05
250,25674,2.5054,1.01529,0.66052,0.75367,0.62926,0.65762,0.24549,2.43503,0.93231,0.66506,3.49e-05,3.49e-05,3.49e-05
