epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,9597.86,2.76064,1.04714,0.68188,0.7726,0.647,0.66232,0.24247,2.43125,0.97833,0.69279,0.0002676,0.0002676,0.0002676
186,9649.52,2.76405,1.06181,0.6875,0.77307,0.65092,0.66339,0.24361,2.42292,0.98967,0.69271,0.00025275,0.00025275,0.00025275
187,9709.85,2.74928,1.0476,0.68385,0.7734,0.64471,0.66386,0.24525,2.41735,0.97031,0.69243,0.0002379,0.0002379,0.0002379
188,9759.89,2.75292,1.06106,0.68725,0.77421,0.64854,0.66037,0.2456,2.41593,0.9686,0.69193,0.00022305,0.00022305,0.00022305
189,9809.46,2.78962,1.06317,0.6837,0.76918,0.64131,0.66021,0.24234,2.4249,0.97909,0.69209,0.0002082,0.0002082,0.0002082
190,9859.44,2.81944,1.07434,0.68001,0.7673,0.64328,0.66175,0.24199,2.42859,0.98303,0.69231,0.00019335,0.00019335,0.00019335
191,9923.56,2.62619,1.12937,0.68661,0.76791,0.63728,0.66024,0.24254,2.42972,0.96818,0.69269,0.0001785,0.0001785,0.0001785
192,9974.73,2.65989,1.08354,0.69843,0.76394,0.63919,0.65999,0.24119,2.43138,0.96217,0.69347,0.00016365,0.00016365,0.00016365
193,10024.8,2.64331,1.04148,0.69127,0.76977,0.6386,0.65731,0.24112,2.42865,0.94958,0.69306,0.0001488,0.0001488,0.0001488
194,10074.3,2.64697,1.12589,0.69941,0.76158,0.63603,0.65879,0.241,2.42571,0.96062,0.69304,0.00013395,0.00013395,0.00013395
195,10126.5,2.62825,1.10655,0.70016,0.76357,0.64301,0.66067,0.2407,2.42798,0.96278,0.69267,0.0001191,0.0001191,0.0001191
196,10177.3,2.58677,1.03043,0.70058,0.76533,0.64533,0.65706,0.24011,2.43366,0.96004,0.69215,0.00010425,0.00010425,0.00010425
197,10231.6,2.65695,1.08297,0.6975,0.76886,0.63993,0.66681,0.24255,2.43252,0.95775,0.69198,8.94e-05,8.94e-05,8.94e-05
198,10282.3,2.61322,1.06404,0.70629,0.76421,0.63764,0.66032,0.2412,2.4261,0.96237,0.69181,7.455e-05,7.455e-05,7.455e-05
199,10333.2,2.60294,1.04378,0.7038,0.767,0.63753,0.65709,0.2404,2.42505,0.95774,0.69161,5.97e-05,5.97e-05,5.97e-05
200,10383.6,2.6539,1.0665,0.70019,0.77435,0.63952,0.66513,0.24339,2.42233,0.95492,0.69126,4.485e-05,4.485e-05,4.485e-05
